month,long_return,short_return,long_short_return
2018-02,-0.01721296528091216,0.0019820345787419616,-0.01919499985965412
2018-03,-0.009149771849027415,-0.02374358325900746,0.014593811409980045
2018-04,0.017584279993367622,0.05417846918528921,-0.03659418919192159
2018-05,0.0036438753019681783,0.022815057027550836,-0.01917118172558266
2018-06,0.049944616389308756,-0.05365903600132158,0.10360365239063034
2018-07,0.05884678919308046,0.055159604734078695,0.0036871844590017633
2018-08,-0.0005008783549053545,0.006112433944131752,-0.006613312299037107
2018-09,-0.06419431339354607,-0.16785505818187452,0.10366074478832844
2018-10,0.040154435911318447,0.008704130434747383,0.031450305476571065
2018-11,-0.09581745782995847,-0.12227828368990551,0.026460825859947038
2018-12,0.08451936362164252,0.20294544506403106,-0.11842608144238854
2019-01,0.04109087300429437,0.012909094398706517,0.028181778605587855
2019-02,0.025810902011461013,-0.006348614307918035,0.03215951631937905
2019-03,0.05742439422040573,-0.028859201394040128,0.08628359561444586
2019-04,-0.059237477135236125,-0.14519975727778275,0.08596228014254663
2019-05,0.07713999620437285,0.07988300408615642,-0.0027430078817835685
2019-06,0.013005074989458106,-0.018670711711362958,0.031675786700821065
2019-07,-0.019596777014991736,-0.07997395389602169,0.06037717688102995
2019-08,0.011793387619230555,-0.010772507378992236,0.022565894998222792
2019-09,0.01952688522163437,-0.01562934892911168,0.03515623415074605
2019-10,0.032681320694156454,0.05328736963043356,-0.020606048936277106
2019-11,0.02998179618963404,0.07121447614872883,-0.0412326799590948
2019-12,0.01747674270007402,-0.047130744354907814,0.06460748705498183
2020-01,-0.09140685139170901,0.003386994604440825,-0.09479384599614983
2020-02,-0.1775903015082821,-0.1160925517595989,-0.06149774974868319
2020-03,0.15136602756411366,0.19112282912844575,-0.03975680156433209
2020-04,0.05334051716625859,0.07258124282430703,-0.019240725658048442
2020-05,0.03049748594965075,0.10212048761678433,-0.07162300166713358
2020-06,0.05269634423154932,-0.06272902277500181,0.11542536700655112
2020-07,0.051716280785111785,0.35420982117695343,-0.3024935403918416
2020-08,-0.019663088849162968,-0.08148594814547498,0.06182285929631201
2020-09,-0.025870053323205303,-0.07756906037557797,0.05169900705237267
2020-10,0.11258050014317415,0.19206913743846857,-0.07948863729529441
2020-11,0.021767436486124087,0.024203187253936127,-0.00243575076781204
2020-12,-0.011095287331520586,0.1860195316430296,-0.1971148189745502
2021-01,0.03046050732453131,-0.10253864854358867,0.13299915586811997
2021-02,0.0638915713868145,-0.06394545000114205,0.12783702138795655
2021-03,0.06938929606141613,-0.05444883296277379,0.12383812902418992
2021-04,0.02977973260420196,0.003174017713338952,0.026605714890863007
2021-05,0.03741245799683376,0.07920475204924568,-0.04179229405241192
2021-06,0.035128922932949794,-0.15249844558791034,0.18762736852086015
2021-07,0.034544257580170795,0.04673071168423077,-0.012186454104059975
2021-08,-0.061178006008474034,-0.03530004007241871,-0.025877965936055326
2021-09,0.08329370563505938,0.08729915135899229,-0.00400544572393291
2021-10,0.03401000483650605,-0.032014320828466794,0.06602432566497285
2021-11,0.03251737168704895,-0.08091592814682258,0.11343329983387153
2021-12,-0.06424805502605409,-0.20543549967958308,0.141187444653529
2022-01,-0.029180730068118207,-0.009452556138165405,-0.019728173929952804
2022-02,0.03313751359743598,0.002094915868800758,0.031042597728635227
2022-03,-0.09350359291908958,-0.1328357872276877,0.039332194308598134
2022-04,0.005375528911489547,-0.006331719073410763,0.011707247984900311
2022-05,-0.06768630776029018,-0.11132604373786682,0.043639735977576644
2022-06,0.09615960391557575,0.08143895824435907,0.014720645671216684
2022-07,-0.035291288835575196,0.005243509483257998,-0.04053479831883319
2022-08,-0.09913711558632243,-0.09582742782803458,-0.0033096877582878548
2022-09,0.05281793838836005,0.06362146671942336,-0.010803528331063308
2022-10,0.04378679559587279,-0.0055415178750397595,0.04932831347091255
2022-11,-0.052436515461861795,-0.03406130689999521,-0.018375208561866585
2022-12,0.07851182121679594,0.0465907488484039,0.03192107236839204
2023-01,-0.01394629189047075,-0.08375322164627834,0.06980692975580759
2023-02,-0.007322647691740378,0.10906074773589158,-0.11638339542763196
2023-03,0.02066729657678957,-0.03582627317684646,0.05649356975363603
2023-04,0.006878090388550103,-0.012807713681348473,0.019685804069898574
2023-05,0.06429771316018074,0.05475214384321934,0.009545569316961398
2023-06,0.023326364151495433,0.06068973958875382,-0.037363375437258387
2023-07,-0.015034069716154537,-0.12742074357423627,0.11238667385808174
2023-08,-0.038021828789240236,-0.0786790514120731,0.04065722262283286
2023-09,-0.02503489479366617,-0.09457250300923206,0.0695376082155659
2023-10,0.08552185035405425,0.11379719507568481,-0.028275344721630555
2023-11,0.037412883949168835,0.15362389644160626,-0.11621101249243743
2023-12,0.024179707129281747,-0.04622908148044974,0.07040878860973149
2024-01,0.028819446320213136,0.19439033959015722,-0.1655708932699441
2024-02,0.02831515028881641,0.062116949963145415,-0.033801799674329
2024-03,-0.04192226065420668,-0.10287099737254532,0.06094873671833864
2024-04,0.019846952888696433,-0.0100855663080383,0.029932519196734734
2024-05,0.026904762459662425,-0.0668954293068348,0.09380019176649723
2024-06,0.059588724296942265,0.026930044261540127,0.032658680035402135
2024-07,0.022492838058191737,-0.01492938302213067,0.03742222108032241
2024-08,0.023711109199459332,0.06812067911049231,-0.04440956991103298
2024-09,-0.009388969849322516,0.022439274061634974,-0.03182824391095749
2024-10,0.06175432472035205,0.17204161421848985,-0.11028728949813779
2024-11,0.010129906611737951,-0.04473499484124595,0.0548649014529839
